invoice_no,Quantity,Revenue,segment
539325,179,302.09000000000003,2
539326,42,148.82,2
539327,42,180.3,2
539328,116,279.88,2
539330,40,89.2,2
539333,197,311.19,2
539334,9,17.45,2
539335,42,269.1,2
539336,58,115.9,2
539337,318,532.58,0
539338,90,248.7,2
539351,100,168.0,2
539353,190,379.5,2
539374,187,330.01,2
539379,64,164.4,2
539391,48,140.64,2
539395,209,491.25,0
539398,6,29.700000000000003,2
539400,24,53.400000000000006,2
539401,63,109.28999999999999,2
539403,74,123.5,2
539404,60,108.92,2
539405,190,399.53999999999996,2
539407,20,28.2,2
539408,221,129.74,2
539410,24,102.0,2
539411,113,247.75,2
539412,12,16.85,2
539414,99,202.66,2
539415,70,157.5,2
539416,52,29.43,2
539417,32,72.0,2
539418,70,109.62,2
539419,86,200.7,2
539420,48,51.96000000000001,2
539421,364,550.84,0
539422,83,190.55,2
539423,28,90.60000000000001,2
539434,883,2667.34,1
539435,28,102.60000000000001,2
539436,714,2257.19,1
539437,1072,3234.73,1
539439,150,267.92,2
539441,1,0.42,2
539442,123,268.65000000000003,2
539443,72,264.72,2
539444,335,605.13,0
539445,38,148.18,2
539446,302,546.2,0
539447,170,188.02,2
539449,3,5.05,2
539450,74,162.3,2
539451,702,2244.33,1
539452,58,234.5,2
539453,864,2662.14,1
539454,66,196.78,2
539455,39,107.1,2
539456,29,119.25,2
539457,10,29.8,2
539458,46,52.75,2
539459,138,298.59000000000003,2
539460,20,33.0,2
539461,88,234.60000000000002,2
539462,163,284.64,2
539463,135,191.46,2
539464,100,218.05,2
539465,12,83.4,2
539466,291,342.57,0
539468,174,638.3000000000001,0
539469,100,231.96,2
539470,92,195.38,2
539471,144,233.16000000000003,2
539472,18,29.52,2
539473,152,335.6,2
539474,8,12.8,2
539475,261,296.71,2
539477,297,365.73,0
539478,55,176.69,2
539479,6,17.55,2
539480,3,10.15,2
539481,10,11.7,2
539482,39,49.67,2
539483,22,82.5,2
539484,358,626.99,0
539487,73,193.11,2
539488,604,1001.52,0
539490,129,306.15000000000003,2
539491,45,55.96,2
539492,399,1232.8799999999999,0
539493,12,31.86,2
539496,148,214.43,2
539497,139,227.25,2
539498,139,240.45,2
539501,136,287.45,2
539502,264,289.38,2
539551,128,268.6,2
539561,84,106.2,2
539564,48,122.4,2
539570,144,327.6,2
539571,2,15.9,2
539572,6,25.5,2
539579,109,327.11,2
539580,177,289.74,2
539581,74,129.1,2
539586,320,441.59999999999997,0
539587,156,231.12,2
539588,19,82.75,2
539590,156,350.20000000000005,2
539592,3,14.85,2
539593,319,700.45,0
539594,12,35.400000000000006,2
539595,375,1210.53,0
539597,24,61.2,2
539604,24,102.0,2
539607,566,906.84,0
539609,54,119.4,2
539610,31,91.98,2
539628,88,154.20000000000002,2
539629,82,239.9,2
539630,152,472.8,2
539631,358,1053.82,0
539633,36,73.80000000000001,2
539635,150,641.1,0
539636,116,179.4,2
539637,50,112.68,2
539639,15,37.67,2
539641,45,134.14,2
539642,140,225.92000000000002,2
539643,3,10.35,2
539645,1,0.95,2
539647,104,183.06,2
539648,4,7.4,2
539649,10,42.120000000000005,2
539650,82,96.44,2
539651,25,10.5,2
539653,298,498.66,0
539654,529,1227.48,0
539656,1,2.1,2
539658,125,302.95,2
539659,370,674.5,0
539660,8,9.2,2
539662,24,117.60000000000001,2
539663,65,134.15,2
539664,12,25.200000000000003,2
539665,2,2.9,2
539666,36,149.4,2
539675,28,114.60000000000001,2
539676,185,192.93,2
539708,138,518.92,2
539713,25,10.5,2
539714,3,2.55,2
539715,1,1.25,2
539716,52,148.0,2
539717,20,65.4,2
539718,210,635.47,0
539720,40,97.84,2
539722,215,585.95,0
539723,90,221.5,2
539725,101,182.19,2
539727,24,53.28,2
539728,517,685.99,0
539729,1,7.95,2
539730,83,173.25,2
539731,104,380.08,2
539732,6,29.700000000000003,2
539733,33,46.05,2
539734,1,7.95,2
539735,43,181.54999999999998,2
539736,103,400.24,2
539737,134,481.2,2
539738,133,549.36,2
539739,89,325.07,2
539740,110,421.77,2
539741,29,124.7,2
539742,30,126.49,2
539743,22,75.85,2
539744,44,181.48999999999998,2
539745,20,89.31,2
539746,26,71.31,2
539747,10,35.39,2
539748,4,17.689999999999998,2
539750,726,3167.25,1
539751,5,4.25,2
539752,120,190.8,2
539753,8,20.14,2
539754,18,43.79,2
539755,4,7.1,2
539758,1,4.25,2
539759,1,2.1,2
539760,198,374.45,2
539761,266,590.3000000000001,0
539764,18,83.1,2
539766,148,321.18,2
539825,3,9.35,2
539826,165,598.6,0
539828,4,23.8,2
539829,88,110.39999999999999,2
539831,35,95.88000000000001,2
539835,193,318.75,2
539836,72,135.34,2
539837,28,222.6,2
539839,2,5.7,2
539840,615,520.32,0
539859,70,142.9,2
539865,24,81.36,2
539867,56,81.6,2
539920,149,340.05,2
539921,5,20.3,2
539933,333,529.59,0
539946,62,110.7,2
539951,6,13.2,2
539952,11,26.15,2
539953,5,12.35,2
539954,36,70.92,2
539955,84,328.71,2
539957,858,1047.65,0
539958,1937,3542.24,1
539978,120,83.52,2
539979,7,12.45,2
539981,153,260.75,2
539982,65,256.61,2
539984,107,239.85,2
539985,143,465.81,2
539986,7,15.25,2
539987,1,6.95,2
539988,175,340.99,2
539989,1,3.75,2
539990,17,27.3,2
539991,16,46.0,2
539992,3,7.1,2
539993,171,307.3,2
540001,76,206.04000000000002,2
540002,36,138.6,2
540003,120,167.4,2
540005,137,189.61,2
540013,107,228.21,2
540014,112,247.77,2
540015,286,510.89,0
540016,78,137.7,2
540017,193,200.29,2
540019,312,366.32,0
540020,30,75.30000000000001,2
540021,176,241.67000000000002,2
540022,68,135.4,2
540023,252,426.36,0
540024,4,23.8,2
540025,120,166.08,2
540026,1500,2661.83,1
540027,198,306.74,2
540028,24,126.0,2
540029,24,90.0,2
540031,135,431.88,2
540032,88,299.92,2
540033,374,457.0,0
540040,156,183.64000000000001,2
540043,46,145.74,2
540059,12,15.0,2
540060,54,163.3,2
540073,112,395.4,2
540093,25,106.35000000000001,2
540094,162,230.70000000000002,2
540095,129,176.44,2
540096,140,277.8,2
540098,67,131.78,2
540099,312,631.92,0
540113,264,313.92,2
540114,44,98.2,2
540115,75,112.65,2
540116,2,10.129999999999999,2
540120,220,647.4,0
540121,202,358.5,2
540122,40,94.0,2
540130,10,67.5,2
540146,137,248.75,2
540148,378,327.96,0
540149,314,423.2,0
540153,50,62.5,2
540154,701,1303.66,0
540157,163,422.11,2
540161,39,119.82,2
540162,32,82.9,2
540163,875,712.3,0
540167,134,116.74,2
540168,239,445.22,0
540169,20,74.95,2
540170,56,170.4,2
540172,50,90.78,2
540174,24,102.0,2
540176,140,669.0,0
540178,354,446.82,0
540179,121,337.99,2
540180,55,99.39,2
540181,24,61.2,2
540182,32,70.2,2
540183,210,643.38,0
540184,14,79.5,2
540185,299,282.41,0
540186,5,7.95,2
540187,380,531.19,0
540188,303,296.66,0
540227,1,4.95,2
540238,153,278.2,2
540239,366,724.86,0
540240,315,311.17,0
540242,198,300.8,2
540245,72,142.8,2
540247,332,768.9,0
540248,143,359.25,2
540249,166,219.66,2
540255,460,887.15,0
540257,66,140.60000000000002,2
540259,136,269.0,2
540260,328,551.69,0
540261,92,121.4,2
540263,12,15.0,2
540265,81,176.35,2
540267,70,389.7,2
540268,582,884.5600000000001,0
540269,40,186.0,2
540273,83,101.75,2
540274,56,166.8,2
540275,157,409.11,2
540276,157,409.11,2
540277,126,570.66,2
540278,224,433.04,2
540279,12,35.400000000000006,2
540288,142,538.3000000000001,2
540316,192,357.18,2
540345,90,183.9,2
540348,89,187.21,2
540349,499,597.49,0
540350,61,108.45,2
540351,256,226.01999999999998,2
540352,746,1362.79,0
540353,273,411.99,0
540354,192,360.16,2
540355,394,1599.49,0
540356,108,395.06,2
540357,527,862.82,0
540358,74,158.5,2
540359,318,346.5,0
540361,98,143.4,2
540362,113,162.70000000000002,2
540363,18,35.1,2
540364,93,295.81,2
540365,171,348.55,2
540371,61,184.45000000000002,2
540372,2039,2794.4500000000003,1
540373,100,242.10000000000002,2
540374,208,303.36,2
540383,21,88.95,2
540387,119,168.85,2
540395,51,186.75,2
540396,100,488.76000000000005,2
540397,89,177.87,2
540399,2,9.3,2
540402,236,446.2,0
540404,233,171.66,2
540407,53,157.95,2
540409,138,253.45,2
540410,86,173.70000000000002,2
540411,133,204.55,2
540412,80,188.8,2
540413,207,318.8,2
540414,334,396.29,0
540415,357,437.4,0
540416,76,122.46000000000001,2
540418,1037,1897.32,1
540420,6,28.5,2
540453,243,160.65,2
540454,96,292.2,2
540455,284,597.8,0
540456,80,188.0,2
540457,18,62.7,2
540458,1620,1882.56,1
540459,114,327.9,2
540460,200,87.76,2
540461,102,122.1,2
540462,123,344.95,2
540463,95,207.33,2
540464,506,754.3000000000001,0
540465,18,32.7,2
540467,222,300.54,2
540468,871,1563.78,1
540469,580,892.77,0
540471,365,668.5500000000001,0
540472,165,201.5,2
540473,501,662.27,0
540474,4,6.6,2
540475,62,73.48,2
540476,1,4.25,2
540477,224,259.84,2
540479,90,135.9,2
540480,363,744.25,0
540481,94,165.88,2
540482,143,244.13,2
540489,193,497.45000000000005,2
540493,114,255.34,2
540495,2,10.9,2
540496,172,201.04,2
540497,8,16.8,2
540498,57,128.55,2
540499,73,193.65,2
540500,13,80.25,2
540501,486,415.34,0
540502,160,215.6,2
540504,67,208.56,2
540505,139,273.35,2
540506,67,240.35,2
540507,24,81.36,2
540508,64,146.55,2
540509,398,495.54,0
540510,10,40.5,2
540511,169,191.84,2
540512,80,130.64000000000001,2
540513,88,259.2,2
540514,173,372.27000000000004,2
540515,70,157.33,2
540516,61,196.95000000000002,2
540517,73,131.59,2
540518,58,97.5,2
540519,188,291.68,2
540520,155,186.95,2
540521,78,114.0,2
540522,180,274.76,2
540523,248,323.94,2
540524,240,524.05,0
540525,156,275.48,2
540526,91,154.28,2
540528,46,69.4,2
540529,260,479.0,0
540530,232,434.56,0
540531,55,109.54,2
540532,29,128.35,2
540533,67,141.05,2
540534,24,25.2,2
540536,91,125.6,2
540537,78,110.17999999999999,2
540538,64,124.57000000000001,2
540539,342,407.1,0
540540,42,126.85000000000001,2
540541,139,242.70000000000002,2
540542,48,61.2,2
540543,165,320.98,2
540544,42,73.5,2
540545,218,284.53999999999996,2
540546,323,544.1700000000001,0
540547,84,208.0,2
540548,30,111.30000000000001,2
540550,615,1376.8500000000001,0
540551,1616,3286.45,1
540552,194,354.0,2
540553,2,15.9,2
540554,81,240.45000000000002,2
540556,100,379.84000000000003,2
540561,260,326.78,2
540562,238,194.02,2
540566,80,148.42,2
540567,213,317.29,2
540568,227,445.84,0
540595,363,252.18,0
540604,386,311.71,0
540630,10,54.2,2
540635,179,281.77,2
540639,324,437.72,0
540640,33,116.45,2
540641,94,279.3,2
540642,541,1081.25,0
540644,388,768.6800000000001,0
540645,186,228.42,2
540646,953,1720.3999999999999,1
540647,428,738.22,0
540648,140,323.34,2
540649,97,128.72,2
540662,100,395.40000000000003,2
540664,85,237.5,2
540671,55,208.05,2
540672,427,683.79,0
540680,165,197.04,2
540681,565,1210.69,0
540682,150,64.14,2
540685,5,10.05,2
540687,176,217.24,2
540688,48,93.6,2
540690,146,191.38,2
540691,562,1240.26,0
540692,233,332.61,2
540697,188,369.0,2
540698,108,488.94,2
540700,238,462.5,0
540701,120,166.8,2
540702,81,140.49,2
540703,234,126.5,2
540704,64,189.72000000000003,2
540732,28,40.2,2
540750,90,153.9,2
540753,8,32.8,2
540768,96,52.8,2
540769,86,126.25999999999999,2
540770,48,130.8,2
540777,16,47.2,2
540779,144,252.42000000000002,2
540782,76,124.4,2
540794,92,123.0,2
540795,84,287.8,2
540798,534,648.44,0
540799,6,15.299999999999997,2
540801,345,515.46,0
540802,24,65.2,2
540803,191,334.15,2
540809,188,258.6,2
540813,240,401.63,0
540816,216,342.77,2
540817,62,213.70000000000002,2
540819,3,23.85,2
540821,993,1915.42,1
540822,5,24.95,2
540823,6,12.5,2
540824,119,203.79000000000002,2
540825,19,62.13,2
540826,358,413.28000000000003,0
540827,118,242.6,2
540828,20,94.44,2
540829,48,52.8,2
540832,447,1691.3,0
540833,1,0.65,2
540834,219,644.25,0
540835,114,136.9,2
540836,15,12.75,2
540838,308,425.1,0
540839,124,221.48,2
540840,45,108.67,2
540844,38,71.5,2
540848,1205,2247.24,1
540849,185,373.45,2
540851,39,62.25,2
540855,56,82.0,2
540856,306,544.74,0
540857,92,244.4,2
540858,6,17.700000000000003,2
540859,176,383.42,2
540862,111,120.75,2
540866,107,78.53999999999999,2
540900,95,214.65,2
540906,24,100.8,2
540907,627,974.32,0
540915,131,311.67,2
540939,2,2.46,2
540940,26,108.33000000000001,2
540943,102,141.58,2
540945,1,0.85,2
540946,136,221.0,2
540947,114,172.01999999999998,2
540951,76,156.0,2
540953,110,200.49,2
540954,40,73.7,2
540955,82,137.95,2
540957,190,316.96000000000004,2
540968,310,703.45,0
540970,3,12.75,2
540971,258,421.44,0
540972,24,30.0,2
540973,1,4.95,2
540974,24,10.08,2
540975,91,289.7,2
540976,496,764.08,0
540977,1164,2261.24,1
540979,215,454.15,2
540980,120,240.3,2
540981,165,260.51,2
540984,38,138.4,2
540985,18,29.040000000000003,2
540986,99,261.29,2
540990,138,207.66000000000003,2
540991,73,307.05,2
540992,254,332.58,2
540993,86,148.74,2
540994,559,695.64,0
540995,835,1898.61,1
540996,32,87.0,2
540997,39,32.69,2
540998,98,179.1,2
540999,96,141.6,2
541002,135,188.69,2
541003,148,210.46,2
541004,98,131.66000000000003,2
541005,92,177.55,2
541006,120,323.15000000000003,2
541008,20,52.10000000000001,2
541010,89,195.13,2
541011,83,129.67000000000002,2
541012,242,254.09,2
541013,109,397.78999999999996,2
541014,98,162.72,2
541015,68,155.52,2
541018,95,268.31,2
541021,169,329.1,2
541038,196,239.09,2
541086,113,307.95,2
541087,18,87.1,2
541088,165,396.42,2
541091,121,241.05,2
541093,47,137.85000000000002,2
541094,202,255.67000000000002,2
541103,279,523.71,0
541104,919,1997.44,1
541107,228,271.32,2
541110,193,255.81,2
541111,173,323.75,2
541112,187,386.05,2
541113,20,89.5,2
541115,741,1412.66,0
541118,1,1.25,2
541119,76,127.80000000000001,2
541120,491,709.02,0
541121,78,225.9,2
541122,161,210.37,2
541123,275,434.87,0
541125,10,29.5,2
541126,200,211.84,2
541127,15,79.39,2
541128,28,135.93,2
541129,36,177.70999999999998,2
541130,88,319.58,2
541131,56,267.86,2
541132,46,203.64,2
541133,61,282.63,2
541134,304,480.4,0
541135,78,179.10000000000002,2
541136,90,240.3,2
541137,48,127.44,2
541138,356,554.99,0
541139,262,313.2,2
541149,12,35.400000000000006,2
541172,79,102.64999999999999,2
541181,36,100.2,2
541202,227,422.0,2
541203,20,99.0,2
541204,136,223.08,2
541205,88,283.5,2
541206,116,246.44,2
541207,210,361.5,2
541208,200,210.24,2
541213,344,448.45,0
541214,193,440.85,2
541215,728,1422.78,0
541216,83,112.42,2
541217,20,75.0,2
541218,130,102.02,2
541219,1029,2291.96,1
541220,2,8.0,2
541221,307,1138.1,0
541223,176,246.04,2
541224,65,139.95000000000002,2
541225,98,220.70000000000002,2
541226,36,214.20000000000002,2
541227,56,145.2,2
541228,36,45.0,2
541236,1,3.35,2
541238,109,294.55,2
541239,76,126.7,2
541240,83,161.3,2
541241,74,161.5,2
541242,17,58.190000000000005,2
541244,65,175.89000000000001,2
541246,12,22.200000000000003,2
541248,6,6.869999999999999,2
541249,178,100.78,2
541250,72,30.240000000000002,2
541251,73,119.05,2
541252,58,183.4,2
541253,75,94.14,2
541255,1,4.25,2
541256,347,477.61,0
541258,122,321.45,2
541259,88,223.6,2
541260,72,131.3,2
541262,156,270.11,2
541263,198,526.26,0
541264,71,135.45,2
541265,216,372.5,2
541266,292,487.81,0
541267,199,377.05,2
541268,114,195.94,2
541269,384,731.5,0
541270,20,73.0,2
541271,204,431.3,2
541272,31,110.45,2
541273,94,189.5,2
541274,245,459.45,0
541275,48,121.20000000000002,2
541277,141,214.6,2
541278,52,167.4,2
541279,284,559.48,0
541280,443,949.13,0
541281,13,25.04,2
541282,289,509.5,0
541283,146,170.46,2
541285,271,543.69,0
541286,224,352.8,2
541288,23,48.75,2
541289,73,170.07,2
541290,96,80.16,2
541291,201,246.61,2
541292,127,315.45,2
541293,145,394.57,2
541294,60,126.6,2
541302,165,291.27,2
541316,42,98.6,2
541357,76,96.2,2
541362,214,270.68,2
541370,156,287.1,2
541371,169,251.88,2
541391,12,7.800000000000001,2
541400,3,14.85,2
541405,239,379.34000000000003,2
541406,202,335.43,2
541408,138,285.3,2
541409,24,39.6,2
541410,609,1133.3300000000002,0
541411,5,9.75,2
541412,1,5.95,2
541413,126,172.76,2
541414,89,183.42000000000002,2
541417,98,218.76,2
541420,2,5.9,2
541421,1496,3168.84,1
541422,869,1861.73,1
541423,1174,2554.5499999999997,1
541424,865,1982.78,1
541427,60,405.0,2
541428,51,118.45,2
541429,278,302.22,2
541430,354,818.7,0
541432,19,46.45,2
541434,112,219.2,2
541435,131,138.93,2
541436,76,315.0,2
541439,96,69.6,2
541473,100,117.0,2
541479,24,10.08,2
541480,112,114.52000000000001,2
541481,141,239.73000000000002,2
541483,15,90.45,2
541484,51,140.47,2
541485,167,249.53,2
541486,96,99.76,2
541488,136,316.46,2
541489,343,512.5,0
541490,13,36.35,2
541491,291,597.05,0
541493,270,1089.0,0
541494,7,7.89,2
541495,50,227.95,2
541496,45,230.68,2
541497,875,1886.15,1
541500,143,135.15,2
541504,73,233.05,2
541506,53,235.67999999999998,2
541507,19,89.25,2
541508,55,247.73,2
541509,70,126.54,2
541510,52,155.15,2
541511,52,116.57,2
541513,12,15.0,2
541516,594,1392.61,0
541517,36,45.0,2
541518,1166,1471.17,1
541520,110,200.25,2
541521,69,128.94,2
541522,89,215.35000000000002,2
541523,31,98.35,2
541524,236,543.7,0
541530,401,506.98,0
541552,223,475.03,0
541564,97,184.7,2
541565,40,122.5,2
541566,436,387.52,0
541567,377,647.75,0
541568,52,186.6,2
541569,280,458.92,0
541571,121,139.88,2
541574,266,212.72,2
541575,141,236.9,2
541576,47,102.97,2
541584,48,212.29999999999998,2
541585,27,155.45000000000002,2
541587,53,162.98,2
541588,310,487.45000000000005,0
541590,232,386.48,2
541591,136,175.86,2
541592,1323,2889.66,1
541593,232,291.65,2
541594,183,282.45,2
541595,48,78.36,2
541596,527,674.89,0
541597,43,121.71000000000001,2
541602,82,133.98,2
541604,174,279.98,2
541605,60,114.60000000000001,2
541606,56,114.68,2
541609,30,57.900000000000006,2
541610,17,84.15,2
541615,132,149.42000000000002,2
541631,652,1267.6200000000001,0
541648,126,219.7,2
541649,139,167.39000000000001,2
541652,2,5.5,2
541655,48,118.8,2
541657,18,60.900000000000006,2
541658,210,249.43,2
541659,71,161.95000000000002,2
541660,249,482.26,0
541664,92,260.0,2
541669,135,223.01,2
541670,96,368.0,2
541671,104,330.6,2
541672,36,135.0,2
541673,24,75.6,2
541675,92,195.6,2
541676,343,444.48,0
541677,52,103.24000000000001,2
541678,110,115.8,2
541679,18,55.5,2
541680,31,146.75,2
541681,175,229.47,2
541682,142,222.5,2
541683,206,274.2,2
541684,849,1370.18,0
541686,103,227.0,2
541690,20,42.2,2
541692,10,25.0,2
541695,1155,2499.59,1
541696,1020,1987.49,1
541698,118,187.24,2
541699,224,179.68,2
541700,109,120.63,2
541703,143,285.0,2
541706,46,119.70000000000002,2
541708,10,19.5,2
541709,228,388.6,2
541711,706,1577.3400000000001,0
541712,68,86.17999999999999,2
541732,44,94.36,2
541756,6,22.5,2
541782,10,8.5,2
541783,302,407.0,0
541784,356,660.22,0
541785,12,38.7,2
541788,160,307.6,2
541789,459,2096.85,0
541791,35,43.75,2
541792,152,302.0,2
541793,211,332.49,2
541794,56,138.55,2
541795,131,259.6,2
541796,201,281.6,2
541797,6,17.2,2
541798,37,153.87,2
541799,2,6.6,2
541800,49,135.75,2
541801,150,91.8,2
541809,290,1082.68,0
541810,68,253.29999999999998,2
541811,93,346.48,2
541813,222,373.32,2
541815,3,8.25,2
541816,357,534.78,0
541827,1313,2594.34,1
541830,457,1253.97,0
541832,42,99.35,2
541835,56,161.8,2
541836,11,13.75,2
541837,92,153.0,2
541838,276,670.1,0
541839,196,351.96000000000004,2
541840,1,2.95,2
541841,81,161.03,2
541842,94,168.6,2
541843,483,797.15,0
541844,91,199.1,2
541845,64,150.3,2
541846,119,292.85,2
541847,176,377.01,2
541848,329,480.02,0
541849,74,133.19,2
541850,92,157.05,2
541851,52,105.34,2
541853,53,224.75,2
541854,66,105.3,2
541855,261,345.88,0
541856,205,292.98,2
541857,114,346.8,2
541858,153,185.31,2
541859,40,69.16,2
541860,48,58.88,2
541862,71,248.85,2
541864,32,207.9,2
541866,223,417.31,2
541867,9,18.5,2
541869,247,591.68,0
541870,117,459.59000000000003,2
541871,214,530.18,0
541872,218,283.79,2
541873,32,105.2,2
541874,100,304.20000000000005,2
541875,270,281.38,2
541876,34,83.4,2
541877,205,301.41,2
541878,77,333.23,2
541879,35,135.3,2
541880,184,231.6,2
541881,45,66.93,2
541883,236,438.0,0
541884,42,110.10000000000001,2
541886,167,427.91,2
541903,12,91.8,2
541916,44,130.9,2
541919,278,294.42,2
541932,322,1669.1000000000001,0
541946,141,216.63000000000002,2
541947,172,202.05,2
541948,56,116.98,2
541949,175,271.99,2
541950,176,446.84,2
541960,36,37.8,2
541962,43,109.05000000000001,2
541963,23,52.35,2
541965,762,1112.8200000000002,0
541966,102,246.1,2
541968,139,387.27000000000004,2
541969,270,834.02,0
541970,382,777.3,0
541971,186,551.95,0
541972,322,401.78,0
541973,205,119.33999999999999,2
541974,76,141.14000000000001,2
541975,509,1155.82,0
541976,38,127.70000000000002,2
541977,168,354.2,2
541978,9,53.550000000000004,2
541979,41,165.89000000000001,2
541980,103,129.45,2
541981,84,190.2,2
541982,3,7.15,2
541984,102,111.78,2
541985,77,127.83,2
541986,181,290.03,2
541987,206,408.16,2
541989,189,417.69,2
541990,59,99.65,2
541991,63,167.69,2
541993,82,313.7,2
541995,135,256.40999999999997,2
541996,186,316.08000000000004,2
541997,243,315.13,2
541998,24,20.4,2
541999,361,1014.59,0
542000,422,600.24,0
542001,180,234.6,2
542002,220,363.0,2
542003,105,250.95,2
542004,24,52.800000000000004,2
542005,109,214.9,2
542006,226,419.76,2
542025,44,81.4,2
542026,63,118.65,2
542057,58,144.9,2
542058,252,281.4,2
542059,81,106.83000000000001,2
542065,10,37.3,2
542079,20,75.8,2
542080,507,840.41,0
542081,10,15.15,2
542083,19,35.05,2
542084,200,482.8,2
542085,140,244.62,2
542087,313,421.59000000000003,0
542090,122,221.5,2
542093,88,250.2,2
